transaction_id,merchant_id,amount,payment_method,channel,region,account_age_days,device_age_days,velocity_1h,velocity_24h,distance_km,ip_risk,failed_attempts_24h,chargeback_history,new_device,new_account,night_txn,fraud
TXN0010345,M0234,208.05,netbanking,web,IN-UP,1162,996,5,7,32.9,0.1729,1,0,0,0,0,0
TXN0010346,M0326,18.96,card,android,IN-KA,773,438,4,7,153.7,0.2317,1,0,0,0,0,0
TXN0010347,M0141,68.17,netbanking,api,IN-KA,308,539,1,5,22.6,0.3269,4,0,0,0,0,0
TXN0010348,M0332,51.07,upi,android,IN-WB,293,25,1,3,73.1,0.4111,3,0,0,0,1,0
TXN0010349,M0213,27.32,card,ios,IN-DL,1346,1206,1,6,33.1,0.3281,1,0,0,0,0,0
TXN0010350,M0222,151.84,card,web,IN-TN,565,1054,3,11,40.4,0.3727,1,0,0,0,0,0
TXN0010351,M0160,300.03,card,android,IN-WB,76,406,4,10,13.1,0.0657,0,0,0,0,0,0
TXN0010352,M0054,475.41,card,api,IN-KA,1379,850,4,9,128.1,0.4249,2,0,0,0,0,0
TXN0010353,M0035,295.71,card,web,IN-MH,349,281,2,7,159.8,0.1289,0,0,0,0,0,0
TXN0010354,M0272,103.02,card,web,IN-KA,1794,1151,5,12,260.7,0.33,1,0,0,0,0,0
TXN0010355,M0317,531.29,upi,api,IN-MH,1062,1154,1,5,182.6,0.1839,0,0,0,0,0,0
TXN0010356,M0365,145.85,upi,ios,IN-KA,989,477,2,5,32.9,0.3166,0,0,0,0,0,0
TXN0010357,M0175,191.22,upi,api,IN-WB,1271,1419,0,7,23.9,0.255,4,0,0,0,0,0
TXN0010358,M0179,92.82,netbanking,android,IN-KA,399,708,2,10,65.1,0.2762,1,0,0,0,0,0
TXN0010359,M0095,140.88,upi,ios,IN-MH,1210,1042,0,5,193.3,0.2234,2,0,0,0,0,0
TXN0010360,M0134,118.13,card,android,IN-GJ,320,1365,2,9,102.9,0.345,0,0,0,0,0,0
TXN0010361,M0271,45.22,upi,android,IN-KA,472,1075,2,9,143.7,0.2554,2,0,0,0,1,0
TXN0010362,M0034,340.36,upi,web,IN-GJ,1031,370,2,6,40.8,0.3383,3,0,0,0,0,0
TXN0010363,M0208,212.86,upi,ios,IN-TN,694,499,3,7,40.3,0.4413,2,1,0,0,0,0
TXN0010364,M0251,398.56,card,web,IN-DL,1623,24,0,7,21.2,0.4455,1,0,0,0,0,0
TXN0010365,M0052,89.03,upi,api,IN-MH,68,920,5,9,56.2,0.2406,3,0,0,0,1,0
TXN0010366,M0119,364.46,netbanking,android,IN-UP,180,523,3,8,38.9,0.3214,0,0,0,0,1,0
TXN0010367,M0212,37.49,card,web,IN-TN,1,636,3,6,27.2,0.3156,1,0,0,1,0,0
TXN0010368,M0089,309.33,card,api,IN-KA,1631,248,4,8,33.1,0.2537,2,0,0,0,1,0
TXN0010369,M0035,353.81,card,web,IN-WB,750,1227,6,9,43.5,0.1385,0,0,0,0,0,0
TXN0010370,M0074,63.72,upi,api,IN-WB,1583,34,2,7,89.4,0.3573,1,0,0,0,0,0
TXN0010371,M0393,549.88,upi,android,IN-UP,978,141,0,4,77.3,0.2157,5,0,0,0,0,0
TXN0010372,M0125,855.29,card,web,IN-GJ,1549,662,7,11,22.2,0.4328,1,0,0,0,0,1
TXN0010373,M0276,101.3,upi,api,IN-WB,1478,182,2,4,81.9,0.4759,0,0,0,0,0,0
TXN0010374,M0277,766.9,wallet,ios,IN-WB,176,1247,1,5,47.5,0.3912,2,0,0,0,0,0
TXN0010375,M0348,32.83,card,android,IN-MH,1732,407,1,5,114.1,0.3375,2,0,0,0,0,0
TXN0010376,M0241,157.07,upi,web,IN-DL,920,1013,1,2,123.0,0.3665,1,0,0,0,0,0
TXN0010377,M0308,13.18,upi,android,IN-MH,1078,1085,3,8,8.4,0.5259,2,0,0,0,0,0
TXN0010378,M0238,456.05,card,android,IN-GJ,437,1360,1,8,15.7,0.3216,0,1,0,0,1,0
TXN0010379,M0079,38.96,netbanking,android,IN-DL,1469,1391,1,7,60.7,0.1434,2,0,0,0,0,0
TXN0010380,M0361,25.58,upi,android,IN-DL,149,550,2,6,118.8,0.1423,1,0,0,0,0,0
TXN0010381,M0309,233.99,card,android,IN-UP,235,735,0,9,130.2,0.4329,0,1,0,0,0,0
TXN0010382,M0074,507.37,card,web,IN-KA,411,121,0,6,59.5,0.155,1,0,0,0,1,0
TXN0010383,M0318,120.12,card,web,IN-KA,1470,1087,4,11,29.8,0.2825,1,1,0,0,0,0
TXN0010384,M0212,206.29,card,ios,IN-WB,1468,1271,3,12,118.6,0.6088,2,0,0,0,0,0
TXN0010385,M0061,1048.23,upi,web,IN-UP,456,98,1,8,25.8,0.4048,0,0,0,0,0,0
TXN0010386,M0287,69.57,upi,android,IN-TN,988,1326,2,5,150.0,0.1352,1,0,0,0,0,0
TXN0010387,M0128,67.46,upi,api,IN-GJ,738,1412,1,5,118.1,0.1047,1,0,0,0,1,0
TXN0010388,M0174,533.03,netbanking,android,IN-KA,988,1453,0,5,108.7,0.1207,0,0,0,0,0,0
TXN0010389,M0335,225.27,card,ios,IN-KA,39,1162,1,10,38.1,0.3563,4,1,0,0,1,0
TXN0010390,M0335,748.29,wallet,ios,IN-MH,783,913,1,8,103.7,0.1983,1,0,0,0,0,0
TXN0010391,M0340,49.27,upi,web,IN-WB,843,1439,0,5,24.2,0.2872,4,0,0,0,0,0
TXN0010392,M0115,30.09,card,api,IN-GJ,26,1437,1,13,14.3,0.3073,2,0,0,0,0,0
TXN0010393,M0243,42.9,upi,web,IN-TN,1172,1302,4,12,75.5,0.4694,2,0,0,0,0,1
TXN0010394,M0318,364.92,upi,api,IN-TN,690,542,4,10,92.7,0.4739,0,0,0,0,0,0
TXN0010395,M0253,597.96,card,android,IN-WB,454,326,7,10,49.8,0.2082,1,0,0,0,1,0
TXN0010396,M0184,525.13,card,ios,IN-UP,1415,79,3,9,14.0,0.1927,1,0,0,0,1,0
TXN0010397,M0278,313.68,upi,web,IN-MH,1455,108,0,4,47.7,0.1023,4,0,0,0,0,0
TXN0010398,M0247,630.03,upi,android,IN-WB,457,807,2,3,40.4,0.3047,1,0,0,0,1,0
TXN0010399,M0216,98.06,upi,android,IN-DL,1667,254,1,5,46.5,0.293,2,1,0,0,0,0
TXN0010400,M0220,24.71,card,ios,IN-KA,29,883,3,9,30.2,0.2312,0,0,0,0,0,0
TXN0010401,M0371,35.73,netbanking,web,IN-TN,1027,1002,1,6,18.2,0.3199,1,0,0,0,0,0
TXN0010402,M0281,42.09,upi,web,IN-UP,1278,776,0,4,38.5,0.3564,2,0,0,0,0,0
TXN0010403,M0373,25.99,card,api,IN-MH,440,270,4,12,45.8,0.4124,1,0,0,0,0,0
TXN0010404,M0154,46.18,card,web,IN-KA,660,1351,2,9,56.8,0.2894,1,0,0,0,0,0
TXN0010405,M0226,71.34,card,web,IN-DL,1269,1100,3,5,53.8,0.3035,0,0,0,0,0,0
TXN0010406,M0053,330.21,upi,ios,IN-WB,653,1308,4,8,95.4,0.4114,1,0,0,0,0,1
TXN0010407,M0328,241.59,upi,android,IN-WB,530,1485,3,6,49.8,0.2139,0,0,0,0,1,0
TXN0010408,M0193,813.57,card,web,IN-KA,1166,7,0,4,204.4,0.1751,1,0,0,0,0,0
TXN0010409,M0306,52.11,card,web,IN-GJ,293,1198,3,4,21.4,0.3895,4,0,0,0,0,0
TXN0010410,M0156,261.41,card,android,IN-TN,1007,863,4,5,43.2,0.2749,1,0,0,0,0,0
TXN0010411,M0392,671.17,wallet,android,IN-GJ,514,1068,3,8,34.6,0.2441,4,0,0,0,0,0
TXN0010412,M0089,107.99,upi,android,IN-TN,574,565,1,6,54.5,0.0892,0,0,0,0,0,0
TXN0010413,M0201,115.32,upi,web,IN-KA,790,0,1,8,68.9,0.1172,1,0,1,0,0,0
TXN0010414,M0096,716.73,card,ios,IN-GJ,1319,1288,1,6,44.1,0.2708,1,0,0,0,0,0
TXN0010415,M0042,126.1,upi,web,IN-KA,407,1112,2,5,27.5,0.1238,0,0,0,0,1,0
TXN0010416,M0273,754.6,card,ios,IN-WB,1209,1348,1,5,68.1,0.3771,1,0,0,0,0,0
TXN0010417,M0078,40.91,wallet,ios,IN-GJ,607,868,4,11,9.0,0.3724,3,0,0,0,0,0
TXN0010418,M0362,908.78,upi,web,IN-GJ,1602,1271,0,4,7.5,0.0889,2,0,0,0,0,0
TXN0010419,M0067,632.94,upi,android,IN-DL,712,1217,2,4,39.0,0.2539,3,0,0,0,0,0
TXN0010420,M0310,69.17,upi,android,IN-MH,754,815,2,12,145.5,0.3797,3,0,0,0,0,0
TXN0010421,M0337,132.26,upi,web,IN-TN,1357,1115,2,9,99.8,0.1161,0,0,0,0,1,0
TXN0010422,M0334,52.03,card,web,IN-KA,80,895,1,6,49.9,0.0946,1,0,0,0,1,0
TXN0010423,M0180,109.88,card,web,IN-MH,1543,1370,1,4,27.8,0.4323,1,0,0,0,0,0
TXN0010424,M0211,37.68,card,android,IN-MH,600,464,2,6,5.3,0.3798,1,0,0,0,0,0
TXN0010425,M0154,30.35,netbanking,web,IN-TN,1484,1356,5,8,85.7,0.2281,0,0,0,0,1,0
TXN0010426,M0014,51.37,netbanking,web,IN-UP,665,360,1,8,89.4,0.3058,0,0,0,0,0,0
TXN0010427,M0184,507.65,card,android,IN-DL,348,969,4,13,84.7,0.3367,3,0,0,0,0,0
TXN0010428,M0198,28.02,card,ios,IN-DL,193,438,3,14,49.1,0.1985,0,0,0,0,0,0
TXN0010429,M0231,710.33,card,web,IN-WB,1457,1423,4,6,112.8,0.1667,1,0,0,0,0,0
TXN0010430,M0102,449.21,upi,api,IN-DL,45,1341,3,10,163.7,0.2482,2,0,0,0,0,0
TXN0010431,M0352,672.07,upi,api,IN-MH,1153,829,3,6,63.9,0.1711,1,0,0,0,1,0
TXN0010432,M0278,254.09,upi,ios,IN-DL,1088,445,2,5,193.7,0.1417,1,0,0,0,0,0
TXN0010433,M0372,936.46,card,ios,IN-GJ,428,791,6,11,46.5,0.3282,0,0,0,0,0,0
TXN0010434,M0163,42.89,card,web,IN-KA,1360,702,2,5,227.6,0.2508,1,0,0,0,0,0
TXN0010435,M0102,707.19,card,android,IN-TN,677,1014,2,11,239.8,0.6564,3,0,0,0,0,0
TXN0010436,M0221,3768.38,netbanking,android,IN-UP,1433,253,1,4,15.4,0.2282,0,0,0,0,0,0
TXN0010437,M0063,138.3,card,web,IN-GJ,622,295,6,15,35.2,0.5162,2,0,0,0,0,0
TXN0010438,M0134,170.31,upi,web,IN-KA,1404,950,5,9,21.1,0.4619,4,0,0,0,0,0
TXN0010439,M0158,71.63,upi,android,IN-KA,783,58,4,13,10.8,0.2393,0,0,0,0,0,0
TXN0010440,M0100,192.35,card,web,IN-KA,826,508,6,10,60.8,0.3937,4,0,0,0,0,1
TXN0010441,M0179,216.83,upi,ios,IN-WB,1520,978,2,4,108.4,0.29,1,0,0,0,1,0
TXN0010442,M0312,16.94,card,android,IN-TN,178,1091,1,9,16.8,0.196,0,0,0,0,0,0
TXN0010443,M0058,331.95,wallet,ios,IN-MH,741,1493,3,9,12.0,0.194,0,0,0,0,0,0
TXN0010444,M0363,545.97,netbanking,android,IN-UP,79,1113,3,13,69.3,0.2457,1,0,0,0,1,0
TXN0010445,M0172,74.57,upi,api,IN-DL,99,1158,5,14,168.9,0.4216,1,0,0,0,1,0
TXN0010446,M0021,117.75,upi,web,IN-GJ,246,993,0,6,161.3,0.2902,2,0,0,0,0,0
TXN0010447,M0166,420.38,card,android,IN-WB,1327,116,2,8,96.5,0.2598,1,0,0,0,1,0
TXN0010448,M0097,71.08,upi,web,IN-KA,1412,132,2,11,122.3,0.3016,3,0,0,0,0,0
TXN0010449,M0105,378.5,upi,api,IN-MH,1416,1279,3,13,104.5,0.2818,2,0,0,0,0,0
TXN0010450,M0294,239.61,upi,api,IN-WB,1786,1182,6,15,103.4,0.5266,6,0,0,0,0,1
TXN0010451,M0331,1859.1,card,web,IN-UP,1030,437,0,1,60.8,0.2878,0,0,0,0,0,0
TXN0010452,M0048,158.34,wallet,web,IN-MH,357,763,5,9,54.3,0.1108,0,0,0,0,0,0
TXN0010453,M0014,105.55,card,api,IN-TN,855,297,3,9,29.9,0.364,2,0,0,0,0,0
TXN0010454,M0141,230.46,netbanking,ios,IN-GJ,997,1268,3,9,69.2,0.3327,4,0,0,0,0,0
TXN0010455,M0178,202.07,upi,android,IN-TN,1390,1432,1,10,136.1,0.2089,0,1,0,0,0,1
TXN0010456,M0055,920.49,netbanking,web,IN-KA,858,1428,0,6,18.9,0.451,1,0,0,0,0,0
TXN0010457,M0144,873.42,card,android,IN-TN,40,388,6,8,96.0,0.3043,1,1,0,0,1,0
TXN0010458,M0297,86.78,upi,ios,IN-WB,1507,414,1,3,147.9,0.3044,1,0,0,0,0,0
TXN0010459,M0160,148.52,card,android,IN-UP,1051,375,3,7,7.3,0.3715,0,0,0,0,0,0
TXN0010460,M0194,89.87,card,android,IN-MH,195,596,4,8,40.4,0.2371,0,0,0,0,0,0
TXN0010461,M0034,75.28,upi,android,IN-GJ,1713,577,6,19,64.9,0.5002,2,0,0,0,1,1
TXN0010462,M0090,6.9,upi,android,IN-KA,810,427,1,8,42.9,0.2855,1,0,0,0,0,0
TXN0010463,M0123,974.37,upi,api,IN-MH,1429,442,0,8,65.1,0.1739,4,0,0,0,0,0
TXN0010464,M0107,92.08,wallet,ios,IN-TN,1310,1055,4,14,125.2,0.3176,0,0,0,0,0,0
TXN0010465,M0324,115.22,upi,api,IN-GJ,496,184,1,2,36.1,0.2714,0,0,0,0,0,0
TXN0010466,M0002,2873.0,upi,web,IN-UP,1612,786,1,4,112.8,0.3387,3,0,0,0,0,1
TXN0010467,M0291,94.89,upi,ios,IN-KA,1651,1028,0,4,88.4,0.478,0,0,0,0,0,0
TXN0010468,M0085,149.89,netbanking,android,IN-MH,1693,282,1,4,183.9,0.2126,1,0,0,0,0,0
TXN0010469,M0043,235.12,netbanking,ios,IN-MH,365,1056,3,8,21.9,0.2161,2,0,0,0,0,0
TXN0010470,M0011,252.41,card,web,IN-TN,250,1388,4,8,119.0,0.2139,2,0,0,0,0,0
TXN0010471,M0050,96.96,upi,web,IN-WB,984,625,4,10,3.6,0.2056,1,0,0,0,1,0
TXN0010472,M0276,553.49,upi,api,IN-KA,444,416,1,7,75.5,0.2399,0,0,0,0,0,0
TXN0010473,M0180,211.36,upi,web,IN-TN,1125,1336,2,5,93.8,0.3636,1,0,0,0,0,0
TXN0010474,M0397,201.4,upi,ios,IN-MH,1212,1286,2,6,54.6,0.522,1,0,0,0,0,0
TXN0010475,M0129,91.76,card,api,IN-TN,62,207,2,10,24.4,0.4722,1,0,0,0,0,0
TXN0010476,M0231,157.96,upi,ios,IN-TN,1372,227,2,8,125.0,0.2871,0,0,0,0,0,0
TXN0010477,M0216,477.07,card,ios,IN-MH,229,834,5,12,21.2,0.3904,4,0,0,0,0,0
TXN0010478,M0192,478.65,wallet,web,IN-WB,1030,1121,2,6,46.0,0.306,1,0,0,0,0,0
TXN0010479,M0025,117.2,upi,api,IN-DL,980,1347,2,8,150.6,0.2001,3,0,0,0,0,1
TXN0010480,M0036,83.01,netbanking,api,IN-DL,35,1154,0,3,25.8,0.3542,0,0,0,0,0,0
TXN0010481,M0275,433.32,card,android,IN-GJ,326,249,0,5,104.3,0.3733,0,1,0,0,0,0
TXN0010482,M0196,243.29,upi,android,IN-UP,972,1246,2,6,24.1,0.1816,2,0,0,0,1,0
TXN0010483,M0235,432.59,upi,web,IN-DL,755,35,0,4,27.2,0.107,2,0,0,0,0,0
TXN0010484,M0060,68.31,card,api,IN-GJ,854,935,2,9,21.6,0.2233,5,0,0,0,0,0
TXN0010485,M0282,176.18,card,web,IN-WB,1270,257,2,4,70.9,0.0414,1,0,0,0,0,0
TXN0010486,M0232,433.67,netbanking,web,IN-WB,1240,1045,3,5,19.8,0.0906,1,0,0,0,1,0
TXN0010487,M0291,88.31,wallet,android,IN-GJ,1126,614,2,8,34.5,0.4012,0,0,0,0,1,0
TXN0010488,M0038,1188.23,upi,api,IN-UP,1325,96,0,5,26.2,0.2914,1,0,0,0,1,0
TXN0010489,M0050,918.91,upi,web,IN-WB,1573,706,3,6,120.8,0.2877,1,0,0,0,0,1
TXN0010490,M0058,146.81,card,web,IN-UP,380,258,4,7,34.3,0.2682,1,0,0,0,0,0
TXN0010491,M0386,147.86,upi,web,IN-UP,1658,1131,1,7,111.2,0.2497,3,0,0,0,0,0
TXN0010492,M0312,248.17,upi,ios,IN-MH,846,1226,4,14,32.5,0.2643,2,0,0,0,0,0
TXN0010493,M0305,213.35,upi,web,IN-WB,1667,1292,3,8,91.4,0.1553,2,0,0,0,1,0
TXN0010494,M0098,606.41,wallet,web,IN-DL,1149,162,3,3,104.9,0.1211,2,0,0,0,0,0
TXN0010495,M0040,74.6,card,api,IN-MH,706,1243,3,7,29.7,0.3697,2,0,0,0,1,0
TXN0010496,M0291,75.39,card,web,IN-KA,79,859,1,4,23.1,0.1842,1,0,0,0,0,0
TXN0010497,M0167,236.03,netbanking,ios,IN-DL,220,907,1,7,148.3,0.226,1,0,0,0,1,0
TXN0010498,M0025,295.27,netbanking,web,IN-MH,1119,1209,3,8,42.0,0.3709,0,0,0,0,1,1
TXN0010499,M0013,173.65,card,android,IN-MH,1201,395,1,5,93.1,0.2511,0,0,0,0,0,0
TXN0010500,M0259,440.74,card,ios,IN-KA,246,816,3,10,81.2,0.5759,2,0,0,0,1,0
TXN0010501,M0213,706.49,upi,web,IN-DL,1654,1205,2,5,13.8,0.4506,0,0,0,0,1,0
TXN0010502,M0345,379.97,card,android,IN-WB,591,1177,2,6,39.4,0.2583,0,0,0,0,1,0
TXN0010503,M0374,260.91,upi,ios,IN-UP,1384,961,6,12,109.5,0.3942,0,0,0,0,0,0
TXN0010504,M0374,144.95,upi,android,IN-WB,1392,772,2,6,19.6,0.3793,2,0,0,0,1,0
TXN0010505,M0380,194.02,upi,android,IN-TN,1254,416,2,7,58.8,0.3777,4,0,0,0,0,0
TXN0010506,M0076,45.91,card,android,IN-WB,1646,428,3,8,34.7,0.2787,1,0,0,0,0,0
TXN0010507,M0079,54.78,card,ios,IN-TN,1444,40,1,6,54.5,0.44,2,0,0,0,0,0
TXN0010508,M0147,633.76,netbanking,android,IN-DL,296,1022,4,12,101.5,0.3871,1,0,0,0,0,1
TXN0010509,M0061,1039.58,card,web,IN-UP,738,583,2,7,103.0,0.4041,3,0,0,0,0,0
TXN0010510,M0033,45.91,card,ios,IN-WB,1027,1341,3,8,79.4,0.0871,1,0,0,0,0,0
TXN0010511,M0227,310.9,card,web,IN-GJ,903,68,3,11,31.3,0.3041,1,0,0,0,1,0
TXN0010512,M0275,39.19,upi,android,IN-MH,942,330,2,7,16.9,0.3265,1,0,0,0,0,0
TXN0010513,M0085,935.36,card,android,IN-GJ,360,378,3,8,17.9,0.2362,4,0,0,0,0,0
TXN0010514,M0136,177.02,card,web,IN-KA,1748,847,2,10,55.2,0.4152,1,0,0,0,1,0
TXN0010515,M0268,2235.53,upi,ios,IN-WB,1209,425,6,14,99.1,0.3283,0,0,0,0,0,0
TXN0010516,M0397,95.23,upi,web,IN-WB,1449,579,1,6,138.5,0.2604,1,0,0,0,1,0
TXN0010517,M0165,108.12,netbanking,ios,IN-TN,627,453,3,8,47.5,0.4393,2,0,0,0,0,0
TXN0010518,M0357,268.42,upi,web,IN-TN,1196,636,1,6,34.5,0.3072,2,1,0,0,0,0
TXN0010519,M0210,444.37,card,android,IN-KA,482,673,0,3,60.1,0.3163,0,0,0,0,1,0
TXN0010520,M0365,405.12,upi,web,IN-KA,1064,1208,2,4,327.1,0.3841,0,0,0,0,0,0
TXN0010521,M0149,476.73,netbanking,android,IN-MH,451,936,8,21,205.4,0.5065,2,1,0,0,0,1
TXN0010522,M0214,143.59,netbanking,web,IN-WB,1679,1284,3,10,26.7,0.4111,1,0,0,0,0,0
TXN0010523,M0339,482.26,upi,web,IN-DL,919,391,2,3,46.8,0.3475,2,0,0,0,1,0
TXN0010524,M0002,1663.21,upi,android,IN-WB,885,85,5,10,58.4,0.5266,1,0,0,0,0,1
TXN0010525,M0384,401.08,upi,android,IN-GJ,972,1090,1,7,42.8,0.3978,1,0,0,0,0,0
TXN0010526,M0257,79.44,netbanking,api,IN-KA,408,792,2,6,35.1,0.1174,2,0,0,0,0,0
TXN0010527,M0013,275.87,card,web,IN-MH,1487,201,5,12,48.1,0.2379,1,0,0,0,0,0
TXN0010528,M0104,25.41,wallet,android,IN-DL,513,1077,2,9,158.5,0.3863,4,0,0,0,1,1
TXN0010529,M0309,363.33,upi,ios,IN-MH,1649,741,5,10,136.7,0.3268,2,0,0,0,0,0
TXN0010530,M0245,33.97,card,api,IN-TN,1503,743,4,8,36.1,0.3166,2,0,0,0,0,0
TXN0010531,M0074,369.16,upi,android,IN-UP,557,1132,5,12,85.7,0.3615,2,0,0,0,0,0
TXN0010532,M0150,172.88,card,web,IN-WB,999,1181,1,10,147.7,0.2847,0,0,0,0,0,0
TXN0010533,M0015,491.64,upi,web,IN-TN,597,1001,0,5,67.2,0.3303,0,0,0,0,0,0
TXN0010534,M0383,188.95,wallet,web,IN-MH,248,340,4,10,93.0,0.3861,1,0,0,0,0,0
TXN0010535,M0347,739.71,card,android,IN-WB,506,245,1,2,26.5,0.2529,1,0,0,0,0,0
TXN0010536,M0372,319.08,card,web,IN-UP,1565,1262,2,6,33.5,0.4019,1,0,0,0,1,0
TXN0010537,M0043,541.63,netbanking,ios,IN-DL,544,41,1,9,20.9,0.1086,2,0,0,0,0,0
TXN0010538,M0244,122.59,upi,web,IN-DL,1670,756,0,3,24.7,0.3558,2,0,0,0,1,0
TXN0010539,M0129,116.31,upi,web,IN-GJ,1311,1187,1,11,42.6,0.3155,3,0,0,0,0,0
TXN0010540,M0026,44.66,netbanking,web,IN-MH,804,373,4,6,17.2,0.1074,1,0,0,0,1,0
TXN0010541,M0012,57.71,card,ios,IN-MH,1132,627,2,12,23.7,0.2917,3,0,0,0,0,1
TXN0010542,M0128,198.32,card,web,IN-DL,1589,675,3,8,45.3,0.2403,2,0,0,0,1,0
TXN0010543,M0099,192.19,wallet,web,IN-UP,141,1259,2,10,72.7,0.3695,0,0,0,0,0,1
TXN0010544,M0110,269.08,upi,api,IN-UP,1443,1179,1,4,95.5,0.3848,3,0,0,0,0,0
TXN0010545,M0349,90.37,card,android,IN-KA,1030,233,2,6,10.0,0.3336,1,0,0,0,1,0
TXN0010546,M0031,213.4,card,android,IN-WB,1762,1491,3,10,14.1,0.3398,1,0,0,0,1,0
TXN0010547,M0317,691.98,upi,api,IN-WB,1526,759,2,11,112.4,0.403,0,0,0,0,0,0
TXN0010548,M0175,277.76,card,android,IN-UP,1611,1278,1,13,51.7,0.2201,1,1,0,0,0,1
TXN0010549,M0014,187.36,card,web,IN-WB,109,731,2,9,26.6,0.3875,1,0,0,0,0,0
TXN0010550,M0373,239.62,netbanking,web,IN-DL,817,50,1,5,72.1,0.1056,1,0,0,0,0,0
TXN0010551,M0178,624.49,card,web,IN-GJ,1629,817,7,14,18.7,0.3918,5,0,0,0,0,0
TXN0010552,M0220,214.23,upi,android,IN-TN,488,903,2,4,179.5,0.3384,2,0,0,0,0,0
TXN0010553,M0122,107.09,upi,android,IN-UP,462,240,9,16,44.3,0.3071,1,0,0,0,1,0
TXN0010554,M0132,108.16,upi,ios,IN-GJ,1201,956,3,4,63.4,0.436,1,0,0,0,0,0
TXN0010555,M0281,104.46,card,web,IN-UP,590,933,3,10,23.1,0.3116,2,0,0,0,0,0
TXN0010556,M0140,101.88,upi,android,IN-MH,1059,401,3,4,24.1,0.3189,2,0,0,0,0,0
TXN0010557,M0004,396.49,card,api,IN-GJ,719,1056,2,8,62.6,0.4444,2,0,0,0,0,0
TXN0010558,M0015,985.87,upi,web,IN-TN,812,618,4,10,60.4,0.2584,1,0,0,0,0,0
TXN0010559,M0256,119.63,card,web,IN-WB,256,343,4,14,43.0,0.547,0,0,0,0,1,0
TXN0010560,M0138,73.02,upi,android,IN-MH,1500,1008,2,8,118.6,0.1756,1,0,0,0,0,0
TXN0010561,M0002,50.53,netbanking,android,IN-UP,178,673,0,4,95.4,0.2971,0,0,0,0,0,0
TXN0010562,M0019,1011.7,netbanking,ios,IN-GJ,306,192,3,7,57.2,0.3553,2,0,0,0,0,0
TXN0010563,M0316,473.16,card,api,IN-TN,433,926,4,9,139.4,0.146,2,0,0,0,0,0
TXN0010564,M0163,91.1,wallet,ios,IN-GJ,495,645,3,11,38.0,0.6522,2,0,0,0,0,1
TXN0010565,M0184,207.11,card,ios,IN-KA,10,1282,2,8,66.7,0.1839,1,0,0,1,0,1
TXN0010566,M0092,732.12,upi,ios,IN-WB,1725,998,2,6,58.9,0.2852,0,0,0,0,0,0
TXN0010567,M0105,168.89,upi,ios,IN-DL,1039,540,2,11,31.8,0.301,3,0,0,0,1,0
TXN0010568,M0147,426.49,card,android,IN-KA,881,754,2,7,79.2,0.3322,2,0,0,0,0,0
TXN0010569,M0359,153.98,upi,api,IN-GJ,242,1197,1,3,64.1,0.1987,0,0,0,0,0,0
TXN0010570,M0205,133.96,upi,web,IN-UP,1140,365,1,6,43.2,0.3462,1,0,0,0,0,0
TXN0010571,M0068,12.73,card,ios,IN-UP,168,1121,3,9,49.0,0.3302,0,0,0,0,0,0
TXN0010572,M0171,120.11,upi,android,IN-TN,491,1242,2,6,51.1,0.1428,1,0,0,0,1,0
TXN0010573,M0120,105.3,card,web,IN-UP,1014,37,5,8,83.7,0.2066,1,0,0,0,1,0
TXN0010574,M0039,302.89,card,api,IN-KA,1768,874,1,6,24.0,0.3023,1,0,0,0,0,1
TXN0010575,M0016,231.07,netbanking,web,IN-WB,1067,1018,2,4,76.3,0.2367,0,0,0,0,0,0
TXN0010576,M0077,219.36,card,api,IN-DL,861,599,6,13,31.9,0.1564,1,0,0,0,0,0
TXN0010577,M0020,466.6,netbanking,android,IN-MH,1188,1413,0,5,30.9,0.1795,1,0,0,0,0,0
TXN0010578,M0393,17.38,card,ios,IN-GJ,1319,440,1,5,51.5,0.3563,2,0,0,0,0,0
TXN0010579,M0103,171.31,wallet,android,IN-WB,907,828,2,8,87.2,0.1487,0,0,0,0,0,0
TXN0010580,M0269,55.88,card,api,IN-UP,611,13,3,7,52.2,0.2826,0,0,0,0,0,0
TXN0010581,M0393,51.49,card,ios,IN-DL,1591,543,2,4,133.9,0.3773,1,1,0,0,0,0
TXN0010582,M0197,134.61,upi,ios,IN-GJ,549,997,3,8,12.3,0.3805,2,1,0,0,0,1
TXN0010583,M0358,183.94,card,android,IN-KA,225,168,3,11,67.9,0.1711,2,0,0,0,0,0
TXN0010584,M0279,297.47,upi,web,IN-TN,526,70,5,12,81.1,0.339,3,0,0,0,0,0
TXN0010585,M0094,278.37,upi,web,IN-MH,1415,403,3,5,132.5,0.1011,0,0,0,0,0,1
TXN0010586,M0117,78.76,upi,web,IN-UP,138,842,3,11,22.3,0.4281,2,0,0,0,0,0
TXN0010587,M0232,147.81,upi,android,IN-WB,740,1022,3,6,15.9,0.2332,1,0,0,0,0,0
TXN0010588,M0134,757.5,card,android,IN-GJ,74,923,5,8,88.9,0.6312,2,0,0,0,1,1
TXN0010589,M0300,904.03,card,web,IN-KA,1626,69,0,7,56.5,0.1451,1,0,0,0,0,0
TXN0010590,M0044,132.43,card,ios,IN-MH,596,344,3,15,96.1,0.3254,1,1,0,0,0,1
TXN0010591,M0049,197.51,netbanking,android,IN-WB,422,1225,2,9,191.7,0.3392,2,0,0,0,0,0
TXN0010592,M0176,73.45,upi,web,IN-WB,1248,435,4,12,53.1,0.4727,1,0,0,0,1,0
